0026352,安洁科技,-0.73,1,1.4,9.9,88, 12.1, 1.3, 2.8, 17 / 1.9亿, 59 / 93.9亿,214 / 电子元件 
0026402,跨境通,-0.57,1,1.8,5.5,82, 15.5, 1.8, 2.9,  6 / 2.2亿,  5 / 138.5亿, 26 / 国际贸易 
0026432,万润股份,-1.42,1,-0.0,2.8,91, 22.5, 2.1, 2.3, 45 / 1.0亿, 38 / 91.4亿,193 / 化工行业 
0026482,卫星石化,-2.20,4,8.7,10.4,88, 17.2, 1.9, 2.7, 21 / 2.2亿, 24 / 151.5亿,193 / 化工行业 
0026532,海思科,-1.88,1,1.6,-,50, 75.0, 8.0, 2.4,120 / 0.5亿, 53 / 149.5亿,232 / 医药制造 
0026652,首航节能,-0.80,2,3.6,3.7,85, 89.4, 1.4, 0.4, 98 / 0.3亿, 34 / 92.9亿,241 / 机械行业 
0026702,国盛金控,-1.78,2,7.7,14.7,41, 13.1, 1.9, 3.8, 24 / 4.4亿, 35 / 231.4亿, 42 / 券商信托 
0026722,东江环保,-1.51,2,4.5,13.7,91, 24.9, 2.6, 2.6,  5 / 1.1亿,  6 / 107.4亿, 48 / 环保工程 
0026732,西部证券,-2.05,2,4.1,3.7,60, 15.7, 2.0, 3.3, 18 / 5.8亿, 21 / 364.5亿, 42 / 券商信托 
0026812,奋达科技,0.51,2,4.1,7.9,66, 46.4, 1.7, 0.9, 22 / 0.5亿, 19 / 89.8亿, 49 / 家电行业 
0026902,美亚光电,-1.12,2,5.7,13.5,82, 89.1,11.5, 2.6, 18 / 0.6亿,  2 / 217.5亿, 95 / 专用设备 
0026992,美盛文化,-0.93,0,0.6,9.0,66,130.1, 1.8, 0.4, 17 / 0.1亿, 13 / 59.5亿, 31 / 文教休闲 
0027012,奥瑞金,-5.88,3,11.2,-1.5,96, 11.7, 2.0, 4.0,  3 / 2.4亿,  6 / 110.5亿, 58 / 金属制品 
0027072,众信旅游,-0.79,2,1.7,9.9,77, 21.3, 2.4, 2.8,  6 / 0.6亿,  9 / 55.2亿, 34 / 旅游酒店 
0027092,天赐材料,0.49,3,3.9,6.7,66, 72.7, 2.9, 1.0, 94 / 0.3亿, 40 / 83.2亿,193 / 化工行业 
0027142,牧原股份,-3.41,3,4.3,1.3,33,999.9,13.2, 0.0, 70 / -5.4亿,  2 / 0.1万亿, 71 / 农牧饲渔 
0027162,金贵银业,-0.24,2,3.4,10.6,74, 44.9, 2.0, 1.1,  6 / 0.4亿,  9 / 74.9亿, 14 / 贵金属 
0027272,一心堂,3.18,2,3.3,4.9,77, 22.2, 4.0, 4.2, 47 / 1.8亿, 49 / 155.5亿,232 / 医药制造 
0027362,国信证券,1.17,4,7.1,13.4,82, 14.6, 2.3, 3.8,  7 / 18.8亿,  9 / 0.1万亿, 42 / 券商信托 
0027372,葵花药业,-0.19,4,5.4,6.5,82, 13.9, 3.2, 4.9, 51 / 1.6亿, 86 / 90.9亿,232 / 医药制造 
0027392,万达电影,-1.51,0,2.5,5.8,85, 23.5, 1.7, 3.3,  4 / 4.3亿,  3 / 401.1亿, 97 / 文化传媒 
0027452,木林森,-0.98,3,6.3,5.0,88, 22.1, 1.6, 1.8, 24 / 1.7亿, 38 / 150.6亿,214 / 电子元件 
0027732,康弘药业,1.40,3,4.4,2.1,82, 36.3, 7.5, 5.0, 37 / 2.1亿, 19 / 306.5亿,232 / 医药制造 
0027972,第一创业,-0.89,1,2.6,10.0,11, 20.2, 2.6, 3.3, 33 / 2.9亿, 36 / 230.5亿, 42 / 券商信托 
0028072,江阴银行,-2.03,4,7.0,7.0, 3, 13.7, 1.0, 1.8, 33 / 1.9亿, 30 / 106.0亿, 33 / 银行 
0028122,恩捷股份,-2.10,0,1.4,-10.3,91, 26.5, 5.6, 5.4,  3 / 2.1亿,  1 / 224.9亿, 26 / 包装材料 
0028152,崇达技术,-0.70,3,8.7,5.5,85, 25.7, 4.9, 4.2, 30 / 1.2亿, 42 / 127.3亿,214 / 电子元件 
0028182,富森美,-0.53,1,0.6,8.3,88, 13.2, 2.2, 4.0, 16 / 1.9亿, 13 / 98.2亿, 78 / 商业百货 
0028212,凯莱英,1.04,3,4.6,10.0,74, 58.9, 8.5, 3.6, 14 / 0.9亿,  9 / 217.1亿, 62 / 医疗行业 
0028312,裕同科技,0.52,5,4.1,4.8,82, 27.1, 3.0, 2.7,  3 / 1.5亿,  2 / 167.4亿, 31 / 造纸印刷 
0028392,张家港行,-1.63,4,5.7,4.3, 3, 10.1, 1.1, 2.5, 31 / 2.6亿, 31 / 104.8亿, 33 / 银行 
0028412,视源股份,2.26,1,2.4,2.9,74, 64.7,15.0, 5.3, 18 / 1.9亿,  5 / 487.9亿,214 / 电子元件 
0028672,周大生,0.58,4,8.5,9.8,80, 21.0, 3.9, 4.8,  2 / 1.9亿,  2 / 162.6亿, 11 / 珠宝首饰 
0029012,大博医疗,0.07,0,0.1,-,74, 38.7, 9.6, 5.6, 17 / 0.8亿, 13 / 128.0亿, 62 / 医疗行业 
0029072,华森制药,-0.26,1,0.6,11.6,38, 58.4, 8.6, 3.7,147 / 0.3亿,105 / 72.9亿,232 / 医药制造 
0029112,佛燃股份,-1.16,3,2.5,2.4,52, 36.6, 3.5, 2.2, 18 / 0.6亿, 13 / 85.4亿, 36 / 公用事业 
0029122,中新赛克,1.61,5,6.7,17.2,30,999.9, 8.2, 0.0,129 / -621.5万, 45 / 100.5亿,164 / 软件服务 
0029162,深南电路,1.05,4,7.1,12.0,77, 40.9, 8.2, 4.9, 20 / 1.9亿, 13 / 305.3亿,214 / 电子元件 
0029202,德赛西威,0.60,4,8.7,13.0,63, 76.0, 3.4, 1.1, 42 / 0.4亿, 22 / 132.4亿,144 / 汽车行业 
0029252,盈趣科技,1.17,5,3.6,8.9,88, 29.8, 5.4, 4.0, 29 / 1.5亿, 31 / 183.8亿,214 / 电子元件 
0029262,华西证券,-2.33,2,6.5,11.9,52, 15.2, 1.5, 2.5, 22 / 4.7亿, 28 / 288.0亿, 42 / 券商信托 
0029362,郑州银行,-2.56,1,1.9,-,47,  7.4, 1.1, 3.6, 23 / 10.5亿, 24 / 310.3亿, 33 / 银行 
0029382,鹏鼎控股,0.40,1,5.9,-,72, 87.2, 3.8, 1.0, 21 / 1.8亿,  3 / 645.1亿,214 / 电子元件 
0029392,长城证券,-1.69,1,4.1,-,22, 41.0, 2.8, 1.8, 32 / 2.9亿, 17 / 478.5亿, 42 / 券商信托 
0029412,新疆交建,0.30,1,1.2,-,22,999.9, 7.9, 0.0, 79 / -0.4亿, 15 / 175.9亿, 79 / 工程建设 
0029452,华林证券,3.41,3,8.5,-,14,137.7,10.2, 1.9, 41 / 0.9亿, 16 / 509.8亿, 42 / 券商信托 
0029462,新乳业,-1.28,1,2.6,-,41,142.2, 6.8, 1.3, 53 / 0.2亿, 17 / 128.7亿, 75 / 食品饮料 
0029482,青岛银行,-2.28,1,1.5,-,14, 14.7, 1.4, 2.4, 27 / 5.1亿, 25 / 298.5亿, 33 / 银行 
3000012,特锐德,-1.67,0,0.4,0.6,72,130.7, 6.0, 1.2, 31 / 0.4亿,  8 / 189.8亿,110 / 输配电气 
3000022,神州泰岳,2.78,1,5.1,16.1,47,999.9, 1.7, 0.0,164 / -1.1亿, 52 / 86.1亿,164 / 软件服务 
3000032,乐普医疗,-0.71,1,1.9,8.1,91, 17.1, 6.1, 8.9,  2 / 5.8亿,  4 / 398.0亿, 62 / 医疗行业 
3000092,安科生物,-1.47,0,2.2,6.8,74, 65.5, 7.0, 3.4,103 / 0.7亿, 42 / 173.8亿,232 / 医药制造 
3000102,立思辰,-0.69,0,1.1,13.8,80, 64.7, 2.2, 0.9, 53 / 0.3亿, 62 / 74.0亿,164 / 软件服务 
3000122,华测检测,-0.67,0,0.7,15.2,85, 94.7, 6.4, 1.7,  5 / 0.5亿,  3 / 171.9亿, 26 / 综合行业 
3000142,亿纬锂能,0.50,6,10.3,14.8,88, 32.2, 4.1, 5.5, 16 / 2.0亿, 21 / 258.1亿,214 / 电子元件 
3000152,爱尔眼科,-0.57,0,0.2,7.5,74, 78.4,17.0, 5.1, 26 / 3.0亿,  2 / 935.7亿,232 / 医药制造 
3000172,网宿科技,-0.93,0,1.1,3.3,82, 61.1, 3.1, 1.3, 15 / 1.1亿, 13 / 270.3亿,164 / 软件服务 
3000242,机器人,-0.86,2,3.1,5.2,77, 90.9, 3.9, 1.1, 44 / 0.7亿,  9 / 245.3亿,241 / 机械行业 
3000262,红日药业,-2.94,1,3.4,3.5,88, 15.2, 1.6, 2.7, 46 / 1.8亿, 71 / 106.3亿,232 / 医药制造 
3000272,华谊兄弟,-0.55,2,5.3,11.7,38,999.9, 1.9, 0.0, 96 / -0.9亿, 15 / 157.9亿, 97 / 文化传媒 
3000332,同花顺,0.93,2,6.7,20.5,88,138.4,17.5, 3.0, 17 / 1.0亿,  5 / 555.7亿,164 / 软件服务 
3000362,超图软件,0.15,2,3.8,4.2,60,230.9, 3.7, 0.4, 87 / 766.2万, 65 / 70.8亿,164 / 软件服务 
3000372,新宙邦,1.69,3,7.0,2.3,88, 32.9, 2.8, 2.2, 12 / 0.6亿, 18 / 81.7亿, 73 / 材料行业 
3000382,数知科技,-0.67,3,2.7,6.6,94, 18.8, 1.1, 1.5, 12 / 1.6亿, 23 / 118.5亿,100 / 通讯行业 
3000532,欧比特,0.20,1,1.2,-6.2,77, 77.5, 2.2, 0.7,  8 / 0.2亿,  8 / 71.8亿, 21 / 安防设备 
3000542,鼎龙股份,nan,3,2.9,nan,85, 34.1, 2.0, 1.4, 61 / 0.5亿, 45 / 72.7亿,193 / 化工行业 
3000552,万邦达,-0.46,0,0.0,11.0,85, 23.7, 1.1, 1.2, 13 / 0.7亿, 16 / 63.9亿, 48 / 环保工程 
3000582,蓝色光标,-0.93,2,1.7,10.5,82, 12.3, 1.4, 3.3, 16 / 2.2亿, 27 / 108.6亿, 97 / 文化传媒 
3000592,东方财富,0.07,1,2.8,14.5,88, 61.1, 5.3, 2.4,  5 / 3.9亿,  1 / 943.5亿,106 / 电子信息 
3000682,南都电源,0.16,0,0.2,9.4,91, 12.8, 1.6, 3.3, 14 / 2.1亿, 53 / 104.9亿,214 / 电子元件 
3000702,碧水源,-0.29,1,2.0,10.9,77, 77.8, 1.4, 0.4,  9 / 0.8亿,  1 / 259.6亿, 48 / 环保工程 
3000722,三聚环保,-0.40,0,0.6,11.9,52,458.9, 2.1, 0.1,136 / 0.1亿, 13 / 192.7亿,193 / 化工行业 
3000732,当升科技,0.48,2,3.4,11.1,80, 41.9, 3.2, 1.9, 11 / 0.6亿,  9 / 107.5亿, 73 / 材料行业 
3000782,思创医惠,3.03,4,10.1,10.3,74, 70.8, 3.7, 1.3,  6 / 0.3亿,  7 / 81.5亿, 21 / 安防设备 
3000852,银之杰,0.85,2,3.5,18.9,25,999.9, 8.3, 0.0,149 / -0.3亿, 39 / 110.5亿,164 / 软件服务 
3000882,长信科技,-2.06,0,0.9,11.5,88, 17.7, 2.5, 3.5, 23 / 1.7亿, 45 / 120.5亿,214 / 电子元件 
3000982,高新兴,-2.75,1,2.4,1.4,88, 26.1, 2.4, 2.4,  3 / 1.3亿,  4 / 140.1亿, 21 / 安防设备 
3001132,顺网科技,5.44,3,9.2,20.1,96, 24.6, 3.8, 4.0, 14 / 1.2亿, 37 / 115.9亿,164 / 软件服务 
3001152,长盈精密,-0.83,0,0.2,9.1,74, 55.9, 2.3, 1.0, 71 / 0.4亿, 58 / 96.6亿,214 / 电子元件 
3001182,东方日升,-0.68,2,3.5,-1.7,91,  7.5, 1.2, 4.0,  5 / 3.0亿, 22 / 91.0亿,110 / 输配电气 
3001222,智飞生物,0.07,6,5.9,12.2,77, 33.5,14.3,11.3, 12 / 5.0亿,  5 / 672.0亿,232 / 医药制造 
3001242,汇川技术,-0.43,1,2.1,7.2,77, 77.4, 6.1, 2.0,  3 / 1.3亿,  1 / 399.9亿, 45 / 仪器仪表 
3001332,华策影视,-1.46,0,0.3,11.1,72, 84.6, 1.7, 0.5, 46 / 0.4亿, 21 / 122.0亿, 97 / 文化传媒 
3001342,大富科技,0.71,0,2.1,15.7,77,136.7, 2.3, 0.4, 41 / 0.2亿, 21 / 121.9亿,100 / 通讯行业 
3001362,信维通信,-0.98,1,1.7,7.2,91, 24.6, 6.1, 6.3,  9 / 2.4亿, 10 / 237.1亿,100 / 通讯行业 
3001422,沃森生物,-1.70,3,6.9,18.3,63,258.9, 9.0, 0.9,136 / 0.4亿, 12 / 415.3亿,232 / 医药制造 
3001442,宋城演艺,1.24,0,1.9,8.5,91, 21.8, 3.6, 4.1,  2 / 3.7亿,  2 / 323.4亿, 34 / 旅游酒店 
3001452,中金环境,-0.65,2,2.0,5.4,94, 23.8, 1.8, 1.9, 35 / 0.9亿, 40 / 86.6亿,241 / 机械行业 
3001462,汤臣倍健,-0.87,4,3.5,6.6,91, 14.2, 6.1, 8.6,  5 / 5.0亿,  6 / 282.6亿, 75 / 食品饮料 
3001592,新研股份,0.82,4,3.8,14.4,33,999.9, 1.2, 0.0, 26 / -0.5亿, 15 / 77.9亿, 26 / 航天航空 
3001662,东方国信,2.24,2,4.7,8.1,88, 77.5, 2.7, 0.9, 38 / 0.4亿, 29 / 134.6亿,164 / 软件服务 
3001682,万达信息,nan,1,1.6,nan,74,184.9, 3.7, 0.5, 66 / 0.2亿, 30 / 133.3亿,164 / 软件服务 
3001702,汉得信息,0.99,3,5.0,10.1,80, 49.5, 4.3, 2.2, 27 / 0.7亿, 33 / 130.3亿,164 / 软件服务 
3001802,华峰超纤,-0.30,6,9.8,-0.6,82, 47.4, 2.9, 1.5,  8 / 0.8亿,  4 / 150.5亿, 55 / 塑胶制品 
3001822,捷成股份,-1.20,1,2.1,12.4,91, 22.2, 1.2, 1.4, 13 / 1.4亿, 36 / 121.8亿,164 / 软件服务 
3001882,美亚柏科,0.39,5,8.3,10.7,38,999.9, 5.3, 0.0,140 / -0.1亿, 28 / 142.3亿,164 / 软件服务 
3001972,铁汉生态,-0.95,3,7.3,25.9,41,999.9, 1.5, 0.0, 19 / -0.9亿,  2 / 93.6亿, 21 / 园林工程 
3001992,翰宇药业,-1.78,1,1.5,3.8,74, 41.9, 2.7, 1.5,116 / 0.5亿, 89 / 87.2亿,232 / 医药制造 
3002032,聚光科技,-0.88,2,3.4,12.5,85, 58.7, 3.2, 1.3,  6 / 0.5亿,  2 / 106.9亿, 45 / 仪器仪表 
3002072,欣旺达,-2.40,2,4.1,6.7,74, 34.3, 3.3, 2.5,  9 / 1.3亿,  9 / 183.3亿,110 / 输配电气 
3002122,易华录,-0.85,4,6.9,11.8,85, 43.1, 4.3, 2.5, 22 / 0.8亿, 31 / 133.1亿,164 / 软件服务 
3002222,科大智能,-0.08,2,1.4,-0.4,80, 90.0, 2.3, 0.6, 36 / 0.3亿, 17 / 103.1亿,110 / 输配电气 
3002262,上海钢联,-0.19,2,3.6,8.2,63, 93.7,12.2, 3.8, 36 / 0.3亿, 19 / 120.6亿,106 / 电子信息 
3002442,迪安诊断,-0.17,1,0.5,8.7,60, 37.1, 2.9, 1.9, 95 / 0.7亿, 69 / 107.6亿,232 / 医药制造 
3002512,光线传媒,-2.28,2,4.0,5.5,69, 55.3, 2.4, 1.1, 27 / 0.9亿, 10 / 202.7亿, 97 / 文化传媒 
3002532,卫宁健康,1.38,5,9.0,14.5,85,100.7, 7.0, 1.8, 34 / 0.6亿, 18 / 231.5亿,164 / 软件服务 
3002572,开山股份,-0.11,1,1.7,16.6,72, 78.9, 2.9, 0.9, 83 / 0.3亿, 30 / 97.0亿,241 / 机械行业 
3002662,兴源环境,1.89,3,4.6,18.6,33,999.9, 3.2, 0.0, 46 / -0.4亿, 11 / 76.8亿, 48 / 环保工程 
3002672,尔康制药,-0.75,0,0.1,-,74, 27.9, 1.7, 1.5, 87 / 0.9亿, 81 / 95.3亿,232 / 医药制造 
3002712,华宇软件,0.03,5,6.5,14.3,85, 65.9, 3.0, 1.4, 32 / 0.6亿, 24 / 158.0亿,164 / 软件服务 
3002742,阳光电源,-1.23,2,2.3,1.2,88, 19.5, 1.7, 2.2, 12 / 1.7亿, 20 / 133.7亿,241 / 机械行业 
3002852,国瓷材料,-1.13,2,4.3,9.9,88, 33.5, 4.9, 3.4, 36 / 1.2亿, 21 / 160.6亿,193 / 化工行业 
3002872,飞利信,-0.08,2,2.6,-0.7,74, 96.5, 1.6, 0.4, 69 / 0.2亿, 70 / 60.3亿,164 / 软件服务 
3002942,博雅生物,nan,0,0.0,nan,72, 31.6, 3.1, 2.4, 84 / 0.9亿, 65 / 112.6亿,232 / 医药制造 
3002962,利亚德,-0.67,0,0.5,10.4,96, 15.0, 2.6, 4.2,  7 / 3.4亿, 28 / 205.5亿,214 / 电子元件 
3002972,蓝盾股份,0.23,1,2.4,10.5,94, 29.4, 1.7, 1.4, 26 / 0.7亿, 58 / 78.8亿,164 / 软件服务 
3003082,中际旭创,-0.35,2,3.2,12.2,80, 62.2, 3.9, 2.1, 30 / 1.0亿,  8 / 247.5亿,241 / 机械行业 
3003152,掌趣科技,-0.86,2,1.8,11.4,99, 13.4, 1.8, 3.4,  9 / 1.9亿, 24 / 99.8亿,106 / 电子信息 
3003162,晶盛机电,1.00,5,7.5,10.7,88, 33.4, 4.2, 3.1, 20 / 1.3亿, 17 / 168.5亿,241 / 机械行业 
3003232,华灿光电,2.19,4,7.2,8.2,38,999.9, 1.3, 0.0,208 / -1.5亿, 82 / 72.4亿,214 / 电子元件 
3003242,旋极信息,0.41,2,2.7,13.9,88, 28.3, 1.9, 1.8, 20 / 0.9亿, 47 / 97.9亿,164 / 软件服务 
3003392,润和软件,-0.00,4,8.3,23.8,85, 53.1, 2.4, 1.1, 37 / 0.5亿, 40 / 110.2亿,164 / 软件服务 
3003472,泰格医药,0.16,7,9.1,13.4,74, 57.9,12.2, 5.4, 60 / 1.5亿, 17 / 336.9亿,232 / 医药制造 
3003482,长亮科技,3.19,2,6.2,13.2,47,281.6, 6.3, 0.5, 95 / 666.3万, 60 / 75.0亿,164 / 软件服务 
3003552,蒙草生态,-1.54,2,1.2,2.6,63, 83.0, 1.9, 0.6, 27 / 0.2亿, 14 / 68.8亿, 48 / 环保工程 
3003572,我武生物,-0.67,3,3.3,11.5,69, 63.3,16.1, 6.3,104 / 0.7亿, 44 / 167.5亿,232 / 医药制造 
3003672,东方网力,-0.02,0,0.8,7.3,94, 25.1, 2.1, 2.1,  4 / 0.9亿,  6 / 86.2亿, 21 / 安防设备 
3003732,扬杰科技,0.13,2,2.9,5.2,77, 51.4, 3.1, 1.5, 86 / 0.4亿, 84 / 72.1亿,214 / 电子元件 
3003762,易事特,-0.09,3,5.8,8.2,88, 34.7, 2.5, 1.8, 14 / 0.9亿, 11 / 122.9亿,110 / 输配电气 
3003772,赢时胜,1.12,3,3.5,11.2,82, 87.5, 3.4, 1.0, 56 / 0.3亿, 50 / 91.8亿,164 / 软件服务 
3003832,光环新网,0.82,3,6.0,11.2,69, 33.9, 3.4, 2.6,  2 / 2.0亿,  2 / 264.5亿,  5 / 电信运营 
3004082,三环集团,0.44,9,14.4,6.9,91, 36.4, 4.6, 3.1, 12 / 2.3亿,  9 / 333.6亿,214 / 电子元件 
3004092,道氏技术,1.31,3,3.1,8.4,36,999.9, 2.7, 0.0, 70 / -0.8亿, 25 / 61.8亿, 73 / 材料行业 
3004132,芒果超媒,-1.11,2,2.2,6.2,82, 25.4, 5.3, 7.2,  5 / 4.2亿,  2 / 425.2亿, 97 / 文化传媒 
3004182,昆仑万维,1.21,2,2.6,7.6,96, 10.6, 2.7, 7.1,  1 / 3.8亿,  4 / 160.2亿, 31 / 文教休闲 
3004332,蓝思科技,-1.61,1,2.2,7.3,44,999.9, 1.7, 0.0, 71 / -1.0亿,  3 / 278.8亿, 73 / 材料行业 
3004502,先导智能,0.99,1,3.3,13.7,88, 34.5, 7.9, 5.5,  2 / 1.9亿,  1 / 267.6亿, 95 / 专用设备 
3004512,创业慧康,0.90,5,11.5,15.4,88, 44.9, 4.7, 2.6, 30 / 0.6亿, 38 / 111.6亿,164 / 软件服务 
3004542,深信服,-1.52,4,0.8,4.0,41,999.9,10.8, 0.0,152 / -0.4亿,  8 / 362.9亿,164 / 软件服务 
3004572,赢合科技,-2.02,0,1.7,-,82, 33.1, 3.1, 2.4, 54 / 0.7亿, 60 / 93.7亿,214 / 电子元件 
3004582,全志科技,-0.32,1,1.5,4.3,69, 73.6, 3.5, 1.1,101 / 0.2亿, 86 / 71.3亿,214 / 电子元件 
3004592,金科文化,-1.06,0,0.9,3.0,99, 11.5, 1.6, 3.6,  4 / 2.5亿,  5 / 115.3亿, 31 / 文教休闲 
3004632,迈克生物,-0.17,4,6.4,16.7,85, 30.6, 5.1, 4.3, 11 / 1.2亿, 11 / 145.1亿, 62 / 医疗行业 
3004742,景嘉微,2.05,3,4.5,2.7,74,149.1, 5.6, 0.9, 50 / 0.2亿, 16 / 122.7亿,106 / 电子信息 
3004762,胜宏科技,-1.52,3,3.6,8.6,88, 22.3, 2.9, 3.2, 41 / 1.0亿, 65 / 86.5亿,214 / 电子元件 
3004822,万孚生物,-2.38,2,6.7,18.4,63, 46.6, 7.0, 3.7, 96 / 0.7亿, 58 / 135.3亿,232 / 医药制造 
3004962,中科创达,2.07,4,7.0,6.4,72, 60.5, 7.8, 3.2, 27 / 0.5亿, 18 / 122.5亿,106 / 电子信息 
3004982,温氏股份,-2.55,2,2.9,0.6,33,999.9, 6.2, 0.0, 69 / -4.6亿,  1 / 0.2万亿, 71 / 农牧饲渔 
3005042,天邑股份,-0.13,2,8.4,13.5,72, 36.7, 4.2, 2.8, 23 / 0.5亿, 40 / 73.5亿,100 / 通讯行业 
3005292,健帆生物,-0.69,3,8.5,11.1,82, 49.5,16.1, 7.3, 10 / 1.3亿,  6 / 256.6亿, 62 / 医疗行业 
3005582,贝达药业,-2.74,3,4.2,7.7,52, 77.5, 7.3, 2.3,117 / 0.5亿, 47 / 160.2亿,232 / 医药制造 
3005672,精测电子,-0.19,2,5.0,23.3,85, 40.1,11.2, 6.8, 12 / 0.8亿,  6 / 129.8亿, 95 / 专用设备 
3005952,欧普康视,-2.45,2,3.4,-,74, 76.5,14.7, 4.8, 22 / 0.5亿,  4 / 154.6亿, 95 / 专用设备 
3006012,康泰生物,-1.49,3,5.3,12.1,69, 81.7,16.4, 5.3, 80 / 1.0亿, 18 / 325.7亿,232 / 医药制造 
3006162,尚品宅配,0.79,3,3.5,-0.9,38,999.9, 5.1, 0.0, 35 / -0.2亿,  4 / 149.0亿, 36 / 木业家具 
3006182,寒锐钴业,-0.04,1,2.0,2.8,22,999.9, 6.9, 0.0, 75 / -0.6亿, 29 / 116.9亿, 79 / 有色金属 
3006282,亿联网络,0.90,4,7.1,12.9,91, 28.5, 8.0, 7.2,  7 / 2.6亿,  6 / 297.5亿,100 / 通讯行业 
3006302,普利制药,-1.29,0,0.1,-,58, 51.7,15.8, 7.9,100 / 0.7亿, 55 / 144.8亿,232 / 医药制造 
3006332,开立医疗,-0.37,0,-0.3,-,60,243.8, 9.1, 0.9, 52 / 0.1亿,  9 / 117.6亿, 95 / 专用设备 
3006342,彩讯股份,-1.92,1,2.4,7.8,69, 81.7, 7.3, 2.2, 55 / 0.3亿, 51 / 90.9亿,164 / 软件服务 
3006662,江丰电子,-1.01,1,2.0,4.7,41,199.8,14.1, 1.7, 47 / 0.1亿, 16 / 85.9亿, 73 / 材料行业 
3006762,华大基因,0.72,3,6.5,8.7,69, 60.7, 5.7, 2.3, 82 / 1.0亿, 31 / 238.3亿,232 / 医药制造 
3006992,光威复材,0.73,3,4.1,0.4,85, 27.5, 6.2, 5.4, 29 / 1.6亿, 16 / 174.6亿,193 / 化工行业 
3007242,捷佳伟创,0.81,0,2.5,-,91, 24.4, 4.0, 4.1,  8 / 0.9亿, 14 / 90.8亿, 95 / 专用设备 
3007412,华宝股份,-0.51,2,0.6,5.9,94, 16.6, 2.9, 3.2,  7 / 2.9亿, 11 / 195.2亿, 75 / 食品饮料 
3007472,锐科激光,0.15,3,5.2,9.3,85, 42.8, 8.1, 4.8, 37 / 1.0亿, 35 / 171.9亿,214 / 电子元件 
3007482,金力永磁,2.78,2,4.3,-,63,249.7,25.1, 2.4, 28 / 0.3亿,  4 / 263.3亿, 73 / 材料行业 
3007502,宁德时代,-3.04,0,1.0,3.2,88, 36.2, 4.4, 3.1,  4 / 10.5亿,  2 / 0.2万亿,144 / 汽车行业 
3007602,迈瑞医疗,-0.72,2,2.4,5.7,85, 47.6,12.8, 6.4,  1 / 10.1亿,  1 / 0.2万亿, 62 / 医疗行业 
6000001,浦发银行,-2.71,1,2.2,5.4,80,  5.4, 0.8, 3.5,  8 / 164.6亿,  8 / 0.4万亿, 33 / 银行 
6000041,白云机场,0.82,4,8.6,13.8,55, 39.4, 2.2, 1.5,  8 / 2.2亿,  6 / 352.2亿, 13 / 民航机场 
6000061,东风汽车,-0.43,3,3.6,5.7,80, 21.5, 1.4, 1.6, 21 / 1.2亿, 28 / 99.8亿,144 / 汽车行业 
6000071,XD中国国,1.78,5,5.3,7.2,82, 14.9, 2.1, 3.5, 37 / 2.5亿, 36 / 145.9亿,130 / 房地产 
6000081,首创股份,-0.75,4,7.8,8.7,72, 44.4, 1.9, 0.7, 10 / 1.2亿,  4 / 205.8亿, 36 / 公用事业 
6000091,上海机场,-0.17,3,6.7,12.1,77, 27.1, 5.1, 4.8,  4 / 13.9亿,  1 / 0.2万亿, 13 / 民航机场 
6000101,包钢股份,-0.02,1,2.3,1.8,80, 40.7, 1.5, 0.9,  6 / 4.9亿,  2 / 793.2亿, 39 / 钢铁行业 
6000111,华能国际,-0.89,3,2.4,0.0,85,  9.8, 1.4, 3.1,  2 / 26.6亿,  2 / 0.1万亿, 65 / 电力行业 
6000121,皖通高速,-0.77,1,0.5,6.4,74,  9.3, 1.0, 2.8, 10 / 2.9亿,  8 / 107.1亿, 21 / 高速公路 
6000151,华夏银行,-2.18,0,2.5,3.6,63,  6.5, 0.6, 2.0, 15 / 46.0亿, 16 / 0.1万亿, 33 / 银行 
6000161,民生银行,-3.36,3,2.4,3.1,80,  4.4, 0.7, 3.8,  9 / 157.9亿, 10 / 0.3万亿, 33 / 银行 
6000171,日照港,-0.27,1,4.1,8.8,80, 10.6, 0.9, 2.0, 12 / 2.3亿, 19 / 99.0亿, 31 / 港口水运 
6000181,上港集团,0.04,2,3.7,8.7,82, 21.1, 2.0, 2.5,  1 / 19.2亿,  1 / 0.2万亿, 31 / 港口水运 
6000191,宝钢股份,-2.04,0,0.1,3.8,88, 13.4, 0.9, 1.5,  1 / 27.3亿,  1 / 0.1万亿, 39 / 钢铁行业 
6000201,中原高速,0.30,1,2.6,2.9,77,  6.5, 1.2, 4.8,  7 / 4.6亿,  7 / 120.7亿, 21 / 高速公路 
6000211,上海电力,-0.81,0,1.6,1.0,72, 20.6, 1.4, 1.7, 19 / 2.7亿, 17 / 221.9亿, 65 / 电力行业 
6000221,山东钢铁,-1.08,3,4.5,4.3,63, 30.9, 0.9, 0.7, 18 / 1.5亿, 12 / 186.1亿, 39 / 钢铁行业 
6000231,浙能电力,-0.42,5,7.3,-4.1,77, 14.2, 1.0, 1.7,  6 / 10.7亿,  5 / 603.9亿, 65 / 电力行业 
6000251,华能水电,-0.70,1,3.3,1.5,82, 22.7, 1.6, 1.8,  8 / 8.0亿,  4 / 729.0亿, 65 / 电力行业 
6000261,中远海能,-1.39,1,0.6,4.6,77, 15.4, 0.9, 1.5,  8 / 4.3亿,  8 / 263.3亿, 31 / 港口水运 
6000271,华电国际,-3.50,5,8.1,-1.5,77, 12.3, 0.9, 1.5, 10 / 7.7亿, 10 / 381.7亿, 65 / 电力行业 
